time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
   8473.00000000;   2160.20124840;     35.43497549;   3643.69738980;     33.27821794;  -1745.28108920;    114.04202713;  -1008.88902900;    769.61211940;   2091.15767460;    607.87364255;   5140.88619460;   1494.39189018
   8474.00000000;   2160.44914220;     35.44212452;   3644.11219700;     33.28440337;  -1745.48793300;    114.07417240;  -1009.04316520;    769.82936328;   2091.36456080;    608.04882312;   5141.39480160;   1494.82255323
   8475.00000000;   2160.69687580;     35.45038575;   3644.52972260;     33.29328833;  -1745.69546680;    114.10407992;  -1009.20541680;    770.04286238;   2091.56716380;    608.22143352;   5141.89287900;   1495.24689733
   8476.00000000;   2160.94544020;     35.45812047;   3644.94758360;     33.30242652;  -1745.90016760;    114.13192844;  -1009.34474100;    770.24236415;   2091.78823060;    608.38310243;   5142.43634580;   1495.64434303
   8477.00000000;   2161.19462540;     35.46661180;   3645.36678000;     33.31086230;  -1746.10420300;    114.16192115;  -1009.47723140;    770.45637086;   2092.01577980;    608.55452038;   5142.99575060;   1496.06575764
   8478.00000000;   2161.44534360;     35.47662972;   3645.78496260;     33.31807629;  -1746.31239400;    114.19003737;  -1009.62535680;    770.63917465;   2092.23011500;    608.70244463;   5143.52267080;   1496.42941164
   8479.00000000;   2161.69542360;     35.48653834;   3646.20332860;     33.32719123;  -1746.51743040;    114.22439297;  -1009.75769120;    770.86488521;   2092.45712880;    608.88475594;   5144.08075920;   1496.87760290
   8480.00000000;   2161.94406720;     35.49274189;   3646.62002760;     33.33497897;  -1746.72081780;    114.25876351;  -1009.88701440;    771.08992319;   2092.68521200;    609.06418906;   5144.64147480;   1497.31871980
   8481.00000000;   2162.19091440;     35.49876561;   3647.03667440;     33.34426566;  -1746.92680280;    114.29141018;  -1010.04418060;    771.30465522;   2092.89115320;    609.23414822;   5145.14775800;   1497.73654851
   8482.00000000;   2162.43703840;     35.50821595;   3647.45301880;     33.34896130;  -1747.12689660;    114.32094426;  -1010.16822180;    771.51174012;   2093.12314360;    609.40345638;   5145.71808240;   1498.15277335
   8483.00000000;   2162.68486880;     35.51691596;   3647.86872800;     33.35970068;  -1747.32957320;    114.34489372;  -1010.29719960;    771.70409621;   2093.35071320;    609.55975498;   5146.27753720;   1498.53701651
   8484.00000000;   2162.93133500;     35.52804472;   3648.28465220;     33.36952233;  -1747.53304740;    114.37501844;  -1010.44011420;    771.90943401;   2093.56739040;    609.72625788;   5146.81021640;   1498.94634607
   8485.00000000;   2163.17746980;     35.53941331;   3648.69967160;     33.37560025;  -1747.73803380;    114.40782056;  -1010.59383840;    772.13973761;   2093.77477260;    609.91030708;   5147.32004160;   1499.39881135
   8486.00000000;   2163.42295720;     35.54697599;   3649.11380700;     33.38499206;  -1747.93672580;    114.42940353;  -1010.71081480;    772.29466842;   2094.01061740;    610.03748046;   5147.89984080;   1499.71145225
   8487.00000000;   2163.67177660;     35.55281391;   3649.52781300;     33.39185229;  -1748.14258520;    114.46035600;  -1010.85202080;    772.50242703;   2094.22713040;    610.20547312;   5148.43211420;   1500.12444379
   8488.00000000;   2163.92242040;     35.55924365;   3649.94642040;     33.39786306;  -1748.35092620;    114.48760429;  -1011.00199820;    772.68657086;   2094.44033240;    610.35320138;   5148.95624860;   1500.48761863
   8489.00000000;   2164.17537140;     35.56713013;   3650.36866440;     33.40494843;  -1748.56286260;    114.51508821;  -1011.16379620;    772.86248987;   2094.64704020;    610.49299493;   5149.46441720;   1500.83128686
   8490.00000000;   2164.42706280;     35.57618143;   3650.78793220;     33.41554564;  -1748.76763220;    114.54474820;  -1011.28510100;    773.06889541;   2094.88352340;    610.65571034;   5150.04578460;   1501.23130579
   8491.00000000;   2164.67646100;     35.58460373;   3651.20688480;     33.42392983;  -1748.97643780;    114.56438506;  -1011.44629120;    773.22388013;   2095.08810280;    610.78108049;   5150.54871940;   1501.53951477
   8492.00000000;   2164.92309040;     35.59399280;   3651.62306440;     33.43412102;  -1749.18466420;    114.59670231;  -1011.61860940;    773.43389675;   2095.28164840;    610.94783302;   5151.02453000;   1501.94946046
   8493.00000000;   2165.16799900;     35.60222916;   3652.03829560;     33.44123615;  -1749.37946400;    114.62473305;  -1011.71563940;    773.63575301;   2095.53419400;    611.11046216;   5151.64538500;   1502.34926618
   8494.00000000;   2165.41314560;     35.61131667;   3652.45182100;     33.44652354;  -1749.57935780;    114.65505468;  -1011.84180300;    773.83700141;   2095.76226220;    611.27303733;   5152.20606740;   1502.74894199
   8495.00000000;   2165.65931880;     35.61966549;   3652.86711360;     33.45361125;  -1749.78388680;    114.67845901;  -1011.99264780;    774.00254723;   2095.97214620;    611.40829378;   5152.72204400;   1503.08145440
   8496.00000000;   2165.90828040;     35.62784962;   3653.28358160;     33.46149339;  -1749.99120680;    114.70160514;  -1012.14468220;    774.17199597;   2096.18201620;    611.54546920;   5153.23798880;   1503.41868424
   8497.00000000;   2166.15742220;     35.63723173;   3653.69906800;     33.46878444;  -1750.19879040;    114.72629864;  -1012.29626680;    774.35048902;   2096.39146600;    611.69180513;   5153.75289900;   1503.77843286
   8498.00000000;   2166.40410060;     35.64560304;   3654.11573860;     33.48140441;  -1750.40289680;    114.75305790;  -1012.44260240;    774.53665808;   2096.60602340;    611.84272207;   5154.28036280;   1504.14944508
   8499.00000000;   2166.65310700;     35.65499379;   3654.52985460;     33.49106194;  -1750.61294200;    114.77732296;  -1012.60930440;    774.70867666;   2096.80238620;    611.98055585;   5154.76310160;   1504.48829540
   8500.00000000;   2166.90168300;     35.66728213;   3654.94503140;     33.49977902;  -1750.81661580;    114.80375192;  -1012.73935040;    774.88038890;   2097.02868620;    612.11973150;   5155.31943420;   1504.83044525
   8501.00000000;   2167.15124980;     35.67773546;   3655.36051240;     33.50970069;  -1751.02656660;    114.83396673;  -1012.90325840;    775.07180475;   2097.22835040;    612.27371465;   5155.81028800;   1505.20899540
   8502.00000000;   2167.39975660;     35.68909188;   3655.77578840;     33.52085749;  -1751.23525120;    114.86270726;  -1013.06566000;    775.24956935;   2097.42904900;    612.41645964;   5156.30368320;   1505.55991743
   8503.00000000;   2167.64754880;     35.69785259;   3656.19149100;     33.52940754;  -1751.44291300;    114.89683642;  -1013.22652860;    775.45793351;   2097.63130180;    612.58215228;   5156.80090000;   1505.96725601
   8504.00000000;   2167.89561140;     35.70816476;   3656.60733200;     33.53772171;  -1751.64999120;    114.92482926;  -1013.38211320;    775.64809978;   2097.83785860;    612.73517891;   5157.30869760;   1506.34345476
   8505.00000000;   2168.14113860;     35.71737311;   3657.02173940;     33.54625726;  -1751.85142100;    114.95738852;  -1013.51648980;    775.85862441;   2098.06010840;    612.90568896;   5157.85507600;   1506.76263768
   8506.00000000;   2168.38797900;     35.72640016;   3657.43747080;     33.55327819;  -1752.06020800;    114.98008953;  -1013.69057940;    776.03276684;   2098.25189240;    613.04759297;   5158.32655480;   1507.11149284
   8507.00000000;   2168.63480680;     35.73662083;   3657.85284480;     33.55731354;  -1752.26438500;    115.00275787;  -1013.83511520;    776.19269835;   2098.46684700;    613.17832659;   5158.85499880;   1507.43288600
   8508.00000000;   2168.88172640;     35.74834938;   3658.26862840;     33.56720492;  -1752.46837700;    115.02805927;  -1013.97830340;    776.37551452;   2098.68319760;    613.32907031;   5159.38687220;   1507.80347470
   8509.00000000;   2169.12948720;     35.75893445;   3658.68626200;     33.57545884;  -1752.67415560;    115.05089646;  -1014.12933860;    776.54663019;   2098.89478700;    613.46981336;   5159.90704260;   1508.14947449
   8510.00000000;   2169.37843800;     35.76785816;   3659.10391880;     33.58474846;  -1752.87633100;    115.07795758;  -1014.24996600;    776.74229322;   2099.13052820;    613.62554112;   5160.48658760;   1508.53231507
   8511.00000000;   2169.62648300;     35.77761209;   3659.52340040;     33.59512519;  -1753.08501700;    115.10420104;  -1014.41951200;    776.92422455;   2099.32889420;    613.77151736;   5160.97424880;   1508.89118211
   8512.00000000;   2169.87553520;     35.78472893;   3659.94030500;     33.60544048;  -1753.29320520;    115.13642786;  -1014.57691940;    777.14542430;   2099.53484580;    613.94735854;   5161.48056080;   1509.32346807
   8513.00000000;   2170.12439460;     35.79073357;   3660.35753740;     33.61492681;  -1753.49885980;    115.16761700;  -1014.71979360;    777.34094737;   2099.75259480;    614.10251270;   5162.01587360;   1509.70489621
   8514.00000000;   2170.37392460;     35.79812760;   3660.77469360;     33.62402781;  -1753.70691120;    115.19411974;  -1014.87355640;    777.51109361;   2099.96164160;    614.23924469;   5162.52979180;   1510.04104057
   8515.00000000;   2170.62205280;     35.80557371;   3661.19243380;     33.63411112;  -1753.91308160;    115.22066155;  -1015.02485420;    777.68655710;   2100.17310740;    614.38019191;   5163.04965780;   1510.38754462
   8516.00000000;   2170.86721020;     35.81495180;   3661.60831580;     33.64245138;  -1754.11847000;    115.24780305;  -1015.18819740;    777.86879829;   2100.37353820;    614.52627968;   5163.54239720;   1510.74668620
   8517.00000000;   2171.11656880;     35.82732221;   3662.02317340;     33.65078557;  -1754.32287480;    115.27275834;  -1015.31758840;    778.05116005;   2100.60010300;    614.67419389;   5164.09938200;   1511.11031736
   8518.00000000;   2171.36164980;     35.84012509;   3662.43960620;     33.65775506;  -1754.52913780;    115.30233401;  -1015.48752060;    778.25801745;   2100.79574160;    614.84153836;   5164.58033920;   1511.52171450
   8519.00000000;   2171.61019960;     35.84948688;   3662.85407540;     33.66702863;  -1754.73185420;    115.33203055;  -1015.61093800;    778.46267546;   2101.02673880;    615.00571852;   5165.14822200;   1511.92533619
   8520.00000000;   2171.85511440;     35.85881475;   3663.26952800;     33.67468345;  -1754.93930500;    115.36482166;  -1015.78849320;    778.67606517;   2101.21555100;    615.17719152;   5165.61239500;   1512.34688314
   8521.00000000;   2172.10121200;     35.86807818;   3663.68464320;     33.68247366;  -1755.14659400;    115.39142160;  -1015.95716600;    778.85767426;   2101.41114360;    615.32368396;   5166.09323860;   1512.70701959
   8522.00000000;   2172.34950860;     35.87665729;   3664.10116180;     33.68941552;  -1755.35204800;    115.41911816;  -1016.10162900;    779.05692709;   2101.62706500;    615.48488210;   5166.62405860;   1513.10330619
   8523.00000000;   2172.59829020;     35.88348657;   3664.51763200;     33.69738322;  -1755.55861720;    115.44416684;  -1016.25004580;    779.25239623;   2101.83981040;    615.64398333;   5167.14706900;   1513.49444074
   8524.00000000;   2172.84757160;     35.89136506;   3664.93500880;     33.70532685;  -1755.76804700;    115.47369249;  -1016.41435720;    779.46188635;   2102.04066020;    615.81380609;   5167.64083660;   1513.91193143
   8525.00000000;   2173.09606680;     35.90150648;   3665.35292200;     33.71491125;  -1755.97525880;    115.49642690;  -1016.57011780;    779.64981168;   2102.24872220;    615.96550413;   5168.15233400;   1514.28486524
   8526.00000000;   2173.34108900;     35.90959297;   3665.76825320;     33.72204237;  -1756.17783980;    115.52099192;  -1016.71593800;    779.84334787;   2102.46262380;    616.12185654;   5168.67818860;   1514.66924121
   8527.00000000;   2173.58738020;     35.91549000;   3666.18329740;     33.73077808;  -1756.38336080;    115.55070372;  -1016.87208640;    780.04490684;   2102.66810040;    616.28239613;   5169.18333080;   1515.06390883
   8528.00000000;   2173.83392720;     35.92423351;   3666.59860520;     33.73495956;  -1756.58536960;    115.57479781;  -1017.00456660;    780.22817655;   2102.89257100;    616.42672545;   5169.73516760;   1515.41872809
   8529.00000000;   2174.07981120;     35.93264614;   3667.01377680;     33.74119046;  -1756.78741820;    115.60086357;  -1017.14137880;    780.41481487;   2103.11349640;    616.57437474;   5170.27828780;   1515.78170550
   8530.00000000;   2174.32735760;     35.94322226;   3667.43041680;     33.74938066;  -1756.98987340;    115.62782699;  -1017.27168920;    780.60963805;   2103.34074800;    616.72807710;   5170.83696020;   1516.15956564
   8531.00000000;   2174.57476220;     35.95333442;   3667.84867800;     33.75659970;  -1757.19211020;    115.65739729;  -1017.40312620;    780.81453896;   2103.56839120;    616.89158598;   5171.39659480;   1516.56153617
   8532.00000000;   2174.82370640;     35.96283218;   3668.26567420;     33.76277776;  -1757.40006680;    115.68248536;  -1017.55984780;    780.97971656;   2103.77496260;    617.02083435;   5171.90442880;   1516.87927975
   8533.00000000;   2175.07335780;     35.97220883;   3668.68254260;     33.77184370;  -1757.60616780;    115.70778293;  -1017.70016220;    781.16429820;   2103.99445300;    617.16842081;   5172.44402280;   1517.24210578
   8534.00000000;   2175.32013360;     35.98148132;   3669.10080220;     33.77890481;  -1757.80811800;    115.73564437;  -1017.83377080;    781.36697780;   2104.22037060;    617.33184468;   5172.99941760;   1517.64386749
   8535.00000000;   2175.56630320;     35.98949522;   3669.51634140;     33.78707546;  -1758.01119320;    115.76466765;  -1017.97565520;    781.59398416;   2104.43756240;    617.51604165;   5173.53335880;   1518.09669653
   8536.00000000;   2175.81223960;     35.99747011;   3669.92986840;     33.79630863;  -1758.21239080;    115.78323121;  -1018.10508740;    781.75024541;   2104.66303940;    617.64367980;   5174.08766920;   1518.41047834
   8537.00000000;   2176.05941680;     36.00679171;   3670.34703900;     33.80536484;  -1758.41299840;    115.80869729;  -1018.22653280;    781.93969748;   2104.89774660;    617.79872010;   5174.66467120;   1518.79162732
   8538.00000000;   2176.30547100;     36.01377979;   3670.76430760;     33.81527166;  -1758.60911360;    115.83680478;  -1018.32668180;    782.14853530;   2105.14943340;    617.96849909;   5175.28341620;   1519.20900901
